CICLO_ACADEMICO,FECHA_MATRICULA,PERIODO_ACADEMICO_ANTERIOR,CREDITOS_ACUMULADOS_APROBADOS_AL_PERIODO_ANTERIOR,CREDITOS_MATRICULADOS_DEL_PERIODO_ANTERIOR,CREDITOS_APROBADOS_DEL_PERIODO_ANTERIOR,PROMEDIO_PONDERADO_DEL_PERIODO_ANTERIOR,GENERO,DISCAPACIDAD,Edad,Programa_AGRONOMIA,Programa_ARQUITECTURA Y URBANISMO,Programa_BIOLOGIA,Programa_CIENCIAS ADMINISTRATIVAS,Programa_CIENCIAS CONTABLES Y FINANCIERAS,Programa_CIENCIAS DE LA COMUNICACION,Programa_DERECHO Y CIENCIAS POLITICAS,Programa_ECONOMIA,Programa_EDUCACION INICIAL,Programa_EDUCACION PRIMARIA,Programa_ELECTRONICA Y TELECOMUNICACIONES,Programa_ENFERMERIA,Programa_ESPECIALIDAD EN ADMINISTRACIàN,Programa_ESTADISTICA,Programa_ESTOMATOLOGIA,Programa_FISICA,Programa_HISTORIA Y GEOGRAFIA,Programa_INGENIERIA AGRICOLA,Programa_INGENIERIA AGROINDUSTRIAL E INDUSTRIAS ALIMENTARIAS,Programa_INGENIERIA AMBIENTAL Y SEGURIDAD INDUSTRIAL,Programa_INGENIERIA CIVIL,Programa_INGENIERIA DE MINAS,Programa_INGENIERIA DE PETROLEO,Programa_INGENIERIA GEOLOGICA,Programa_INGENIERIA INDUSTRIAL,Programa_INGENIERIA INFORMATICA,Programa_INGENIERIA MECATRONICA,Programa_INGENIERIA PESQUERA,Programa_INGENIERIA QUIMICA,Programa_LENGUA Y LITERATURA,Programa_MATEMATICA,Programa_MEDICINA HUMANA,Programa_MEDICINA VETERINARIA,Programa_OBSTETRICIA,Programa_PSICOLOGIA,Programa_ZOOTECNIA,Facultad_AGRONOMIA,Facultad_ARQUITECTURA Y URBANISMO,Facultad_CIENCIAS,Facultad_CIENCIAS ADMINISTRATIVAS,Facultad_CIENCIAS CONTABLES Y FINANCIERAS,Facultad_CIENCIAS DE LA SALUD,Facultad_CIENCIAS SOCIALES Y EDUCACION,Facultad_DERECHO Y CIENCIAS POLITICAS,Facultad_ECONOMIA,Facultad_INGENIERIA CIVIL,Facultad_INGENIERIA DE MINAS,Facultad_INGENIERIA INDUSTRIAL,Facultad_INGENIERIA PESQUERA ,Facultad_PROGRAMA DE COMPLEMENTACIàN ACADMICO PROFESIONAL EN ADMINISTRACIàN- CONVENIO IPAE,Facultad_ZOOTECNIA 
8.0,2025-03-27,20242.0,178.0,20.0,20.0,13.32,False,False,21.623545516769337,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,2025-03-28,20242.0,178.0,15.0,15.0,12.06,True,False,23.00889801505818,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,2025-03-26,20250.0,141.0,27.0,27.0,14.61,True,False,20.49281314168378,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,2025-03-27,20242.0,40.0,19.0,19.0,13.0,False,False,18.023271731690624,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2.0,2025-03-24,20242.0,44.0,22.0,22.0,14.82,True,False,19.211498973305954,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2.0,2025-03-25,20242.0,44.0,23.0,23.0,14.29,False,False,19.745379876796715,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8.0,2025-03-27,20242.0,178.0,24.0,24.0,14.11,False,False,20.681724845995895,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3.0,2025-03-26,20242.0,58.0,9.0,2.0,11.78,False,False,25.776865160848732,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7.0,2025-03-27,20242.0,154.0,17.0,17.0,11.68,False,False,22.84188911704312,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4.0,2025-03-25,20242.0,87.0,24.0,24.0,12.67,True,False,19.991786447638603,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3.0,2025-03-25,20242.0,60.0,16.0,11.0,11.44,False,False,19.33196440793977,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
8.0,2025-03-27,20242.0,189.0,26.0,26.0,14.42,False,False,21.634496919917865,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4.0,2025-03-26,20242.0,93.0,15.0,9.0,11.75,True,False,21.883641341546884,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.0,2025-03-25,20242.0,64.0,18.0,14.0,14.88,True,False,21.478439425051334,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.0,2025-03-25,20242.0,64.0,13.0,8.0,12.19,False,False,18.73511293634497,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4.0,2025-03-25,20242.0,80.0,20.0,20.0,13.83,True,False,20.35318275154004,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3.0,2025-03-25,20242.0,48.0,19.0,12.0,14.08,False,False,19.096509240246405,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2.0,2025-03-24,20242.0,30.0,17.0,17.0,14.24,True,False,19.81930184804928,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2.0,2025-03-24,20242.0,41.0,20.0,20.0,16.0,False,False,21.67008898015058,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
10.0,2025-03-28,20242.0,214.0,3.0,3.0,7.0,False,False,31.887748117727583,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4.0,2025-03-25,20242.0,96.0,24.0,24.0,12.96,False,False,20.410677618069816,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4.0,2025-03-26,20242.0,99.0,15.0,15.0,12.06,True,False,20.26009582477755,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2.0,2025-03-24,20242.0,33.0,16.0,16.0,13.79,True,False,19.66324435318275,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6.0,2025-03-26,20242.0,114.0,20.0,20.0,14.33,False,False,21.541409993155373,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6.0,2025-03-31,20242.0,114.0,25.0,25.0,14.9,True,False,21.437371663244353,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.0,2025-03-25,20242.0,76.0,24.0,8.0,12.6,False,False,21.53867214236824,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3.0,2025-03-25,20250.0,58.0,23.0,14.0,11.11,False,False,20.28747433264887,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6.0,2025-03-26,20242.0,107.0,24.0,24.0,12.94,True,False,20.57494866529774,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6.0,2025-03-28,20250.0,142.0,15.0,11.0,9.5,False,False,25.295003422313485,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6.0,2025-03-26,20242.0,127.0,24.0,24.0,11.87,False,False,20.92539356605065,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3.0,2025-03-25,20242.0,65.0,14.0,14.0,9.65,True,False,21.968514715947983,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2.0,2025-03-25,20242.0,26.0,2.0,2.0,13.75,False,False,20.347707049965777,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
